,Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1771,5498449,WHS2_131,COUNTRY,ALB,EUR,YEAR,Europe,SEX,2013,SEX_BTSX,,,,,,,480 [350-750],481.022338867,350.753814697,748.943725586,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1772,5498625,WHS2_131,COUNTRY,ECU,AMR,YEAR,Americas,SEX,2008,SEX_FMLE,,,,,,,390 [300-520],389.103027344,302.734130859,518.630493164,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1773,5498879,WHS2_131,COUNTRY,AGO,AFR,YEAR,Africa,SEX,2003,SEX_FMLE,,,,,,,720 [360-1170],721.081115723,361.537200928,1172.485717773,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1774,5504576,WHS2_131,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,2017,SEX_MLE,,,,,,,330 [220-470],333.917205811,224.686157227,473.17199707,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1775,5504649,WHS2_131,COUNTRY,BHS,AMR,YEAR,Americas,SEX,2012,SEX_FMLE,,,,,,,470 [310-490],470.925964355,308.638366699,488.086120605,,2025-03-19T11:00:50.48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1776,5504877,WHS2_131,COUNTRY,TUR,EUR,YEAR,Europe,SEX,2008,SEX_BTSX,,,,,,,490 [290-620],490.774017334,294.245910645,619.982849121,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1777,5510281,WHS2_131,COUNTRY,NGA,AFR,YEAR,Africa,SEX,2019,SEX_FMLE,,,,,,,440 [270-650],437.742492676,265.679962158,649.210449219,,2025-03-19T11:00:50.48+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1778,5510589,WHS2_131,COUNTRY,SWE,EUR,YEAR,Europe,SEX,2017,SEX_BTSX,,,,,,,310 [250-390],312.781097412,246.683181763,393.249237061,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1779,5510769,WHS2_131,COUNTRY,SUR,AMR,YEAR,Americas,SEX,2013,SEX_MLE,,,,,,,640 [450-930],642.127319336,445.421630859,933.840087891,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1780,5511227,WHS2_131,COUNTRY,VCT,AMR,YEAR,Americas,SEX,2010,SEX_BTSX,,,,,,,520 [430-640],518.499633789,426.650238037,637.330871582,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1781,5511406,WHS2_131,COUNTRY,HRV,EUR,YEAR,Europe,SEX,2000,SEX_BTSX,,,,,,,600 [520-770],600.062927246,524.696777344,766.884033203,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1782,5517729,WHS2_131,COUNTRY,GHA,AFR,YEAR,Africa,SEX,2003,SEX_MLE,,,,,,,690 [430-1050],691.258972168,431.77142334,1045.970947266,,2025-03-19T11:00:50.48+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1783,5522847,WHS2_131,COUNTRY,PHL,WPR,YEAR,Western Pacific,SEX,2013,SEX_MLE,,,,,,,850 [300-1440],854.9140625,295.530517578,1443.738769531,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1784,5523207,WHS2_131,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,SEX,2011,SEX_BTSX,,,,,,,580 [460-720],577.663391113,455.775909424,718.112670898,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1785,5523338,WHS2_131,COUNTRY,BWA,AFR,YEAR,Africa,SEX,2020,SEX_FMLE,,,,,,,510 [300-900],511.128417969,301.096862793,898.911315918,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1786,5523432,WHS2_131,COUNTRY,ARM,EUR,YEAR,Europe,SEX,2018,SEX_FMLE,,,,,,,390 [340-480],392.45401001,335.848846436,483.585418701,,2025-03-19T11:00:50.48+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1787,5523802,WHS2_131,COUNTRY,CZE,EUR,YEAR,Europe,SEX,2001,SEX_MLE,,,,,,,760 [660-880],762.971252441,659.463195801,883.231567383,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1788,5529677,WHS2_131,COUNTRY,BDI,AFR,YEAR,Africa,SEX,2017,SEX_FMLE,,,,,,,600 [310-1020],599.386962891,309.656616211,1019.305725098,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1789,5530566,WHS2_131,COUNTRY,NGA,AFR,YEAR,Africa,SEX,2016,SEX_FMLE,,,,,,,450 [270-650],445.075927734,273.565032959,651.800720215,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1790,5535630,WHS2_131,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,SEX,2004,SEX_FMLE,,,,,,,480 [320-720],477.35559082,321.455841064,724.631958008,,2025-03-19T11:00:50.48+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1791,5536335,WHS2_131,COUNTRY,BWA,AFR,YEAR,Africa,SEX,2011,SEX_MLE,,,,,,,790 [460-1200],789.491943359,460.72644043,1200.914306641,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1792,5536867,WHS2_131,COUNTRY,KOR,WPR,YEAR,Western Pacific,SEX,2002,SEX_BTSX,,,,,,,480 [340-680],483.329040527,341.442047119,675.69317627,,2025-03-19T11:00:50.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1793,5548756,WHS2_131,COUNTRY,BHS,AMR,YEAR,Americas,SEX,2005,SEX_FMLE,,,,,,,470 [310-490],470.526824951,310.902038574,487.935577393,,2025-03-19T11:00:50.48+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1794,5555014,WHS2_131,COUNTRY,GNQ,AFR,YEAR,Africa,SEX,2001,SEX_BTSX,,,,,,,700 [330-1110],703.855834961,326.066864014,1112.310668945,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1795,5555930,WHS2_131,COUNTRY,CMR,AFR,YEAR,Africa,SEX,2006,SEX_FMLE,,,,,,,620 [330-1040],616.609741211,332.269195557,1036.933349609,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1796,5560926,WHS2_131,COUNTRY,BIH,EUR,YEAR,Europe,SEX,2017,SEX_MLE,,,,,,,610 [470-860],609.61907959,466.621856689,855.064086914,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1797,5561242,WHS2_131,COUNTRY,MOZ,AFR,YEAR,Africa,SEX,2021,SEX_MLE,,,,,,,820 [500-1500],824.777648926,497.10055542,1498.883789063,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1798,5568086,WHS2_131,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,SEX,2011,SEX_FMLE,,,,,,,780 [470-970],783.506164551,468.886230469,968.102539063,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1799,5568368,WHS2_131,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,2001,SEX_MLE,,,,,,,790 [520-1140],790.746582031,524.542602539,1141.753417969,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1800,5574015,WHS2_131,COUNTRY,TJK,EUR,YEAR,Europe,SEX,2000,SEX_MLE,,,,,,,840 [590-1190],839.439575195,592.512939453,1187.836181641,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1801,5580792,WHS2_131,COUNTRY,BHS,AMR,YEAR,Americas,SEX,2001,SEX_MLE,,,,,,,680 [410-990],683.021789551,408.237487793,985.284545898,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1802,5581113,WHS2_131,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_MLE,,,,,,,650 [430-850],648.502807617,429.658905029,848.030639648,,2025-03-19T11:00:50.48+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1803,5586418,WHS2_131,COUNTRY,MWI,AFR,YEAR,Africa,SEX,2006,SEX_MLE,,,,,,,810 [490-1330],805.81427002,486.156341553,1334.048828125,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1804,5586748,WHS2_131,COUNTRY,MDV,SEAR,YEAR,South-East Asia,SEX,2001,SEX_BTSX,,,,,,,750 [490-1110],751.438171387,490.831542969,1114.314819336,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1805,5586767,WHS2_131,COUNTRY,ATG,AMR,YEAR,Americas,SEX,2006,SEX_MLE,,,,,,,570 [460-700],565.216491699,455.869506836,696.824890137,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1806,5586796,WHS2_131,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,SEX,2010,SEX_BTSX,,,,,,,590 [470-730],592.75982666,468.917144775,731.752929688,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1807,5592956,WHS2_131,REGION,EMR,,YEAR,,SEX,2001,SEX_MLE,,,,,,,750 [500-1120],752.572143555,495.255645752,1119.958007813,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1808,5593194,WHS2_131,COUNTRY,ATG,AMR,YEAR,Americas,SEX,2011,SEX_MLE,,,,,,,620 [510-790],624.029541016,512.532470703,787.830322266,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1809,5600170,WHS2_131,COUNTRY,LVA,EUR,YEAR,Europe,SEX,2015,SEX_FMLE,,,,,,,420 [350-530],424.137908936,351.271148682,534.592956543,,2025-03-19T11:00:50.48+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1810,5600230,WHS2_131,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,SEX,2016,SEX_MLE,,,,,,,340 [220-520],344.086120605,216.892837524,523.160583496,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1811,5605527,WHS2_131,COUNTRY,DNK,EUR,YEAR,Europe,SEX,2008,SEX_BTSX,,,,,,,440 [350-540],437.887969971,352.777130127,544.009216309,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1812,5605964,WHS2_131,COUNTRY,PRT,EUR,YEAR,Europe,SEX,2016,SEX_FMLE,,,,,,,260 [190-340],258.399139404,189.286254883,342.338409424,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1813,5606457,WHS2_131,COUNTRY,BFA,AFR,YEAR,Africa,SEX,2013,SEX_FMLE,,,,,,,600 [310-1150],602.16192627,310.807739258,1145.461669922,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1814,5606711,WHS2_131,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,SEX,2000,SEX_BTSX,,,,,,,540 [380-930],535.587524414,383.269744873,934.422973633,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1815,5612423,WHS2_131,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,SEX,2007,SEX_MLE,,,,,,,690 [500-910],690.269226074,503.268951416,911.710632324,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1816,5612457,WHS2_131,COUNTRY,LSO,AFR,YEAR,Africa,SEX,2018,SEX_FMLE,,,,,,,950 [530-1710],952.900634766,527.659362793,1714.637695313,,2025-03-19T11:00:50.48+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1817,5618156,WHS2_131,COUNTRY,BTN,SEAR,YEAR,South-East Asia,SEX,2021,SEX_MLE,,,,,,,480 [270-820],484.153808594,270.141082764,820.734313965,,2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1818,5618177,WHS2_131,COUNTRY,WSM,WPR,YEAR,Western Pacific,SEX,2013,SEX_BTSX,,,,,,,770 [470-1150],773.226623535,467.558135986,1152.390625,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1819,5618695,WHS2_131,COUNTRY,USA,AMR,YEAR,Americas,SEX,2010,SEX_FMLE,,,,,,,350 [290-420],348.541778564,286.031585693,420.886230469,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1820,5625511,WHS2_131,COUNTRY,ECU,AMR,YEAR,Americas,SEX,2019,SEX_FMLE,,,,,,,330 [260-450],333.944793701,258.277832031,446.237243652,,2025-03-19T11:00:50.48+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1821,5625805,WHS2_131,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,SEX,2006,SEX_BTSX,,,,,,,510 [320-770],512.886352539,315.416870117,765.81451416,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1822,5631646,WHS2_131,COUNTRY,TUR,EUR,YEAR,Europe,SEX,2011,SEX_FMLE,,,,,,,400 [240-510],397.46585083,244.817276001,514.551086426,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1823,5637014,WHS2_131,COUNTRY,LSO,AFR,YEAR,Africa,SEX,2014,SEX_MLE,,,,,,,1080 [650-2070],1082.414794922,652.987548828,2069.362792969,,2025-03-19T11:00:50.48+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1824,5637289,WHS2_131,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,SEX,2016,SEX_FMLE,,,,,,,320 [210-510],324.403594971,209.474700928,511.991363525,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1825,5637554,WHS2_131,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,SEX,2013,SEX_MLE,,,,,,,730 [450-950],731.336547852,450.998138428,945.545593262,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1826,5644835,WHS2_131,COUNTRY,ETH,AFR,YEAR,Africa,SEX,2017,SEX_FMLE,,,,,,,460 [280-700],456.394195557,277.065887451,702.545227051,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1827,5650618,WHS2_131,COUNTRY,MMR,SEAR,YEAR,South-East Asia,SEX,2006,SEX_BTSX,,,,,,,810 [490-1240],811.476989746,493.107727051,1240.197021484,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1828,5650645,WHS2_131,COUNTRY,CZE,EUR,YEAR,Europe,SEX,2008,SEX_BTSX,,,,,,,500 [420-600],500.555450439,419.627563477,597.067382813,,2025-03-19T11:00:50.48+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1829,5656113,WHS2_131,COUNTRY,MUS,AFR,YEAR,Africa,SEX,2015,SEX_BTSX,,,,,,,580 [480-750],575.707824707,476.657165527,745.054199219,,2025-03-19T11:00:50.48+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1830,5656248,WHS2_131,COUNTRY,RWA,AFR,YEAR,Africa,SEX,2000,SEX_FMLE,,,,,,,940 [570-1910],943.122558594,573.913146973,1906.151000977,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1831,5656963,WHS2_131,COUNTRY,GEO,EUR,YEAR,Europe,SEX,2010,SEX_MLE,,,,,,,1050 [860-1180],1045.302612305,864.228820801,1183.927368164,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1832,5657258,WHS2_131,COUNTRY,CMR,AFR,YEAR,Africa,SEX,2000,SEX_BTSX,,,,,,,670 [370-1130],670.223205566,369.374694824,1130.416381836,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1833,5662723,WHS2_131,COUNTRY,NER,AFR,YEAR,Africa,SEX,2017,SEX_BTSX,,,,,,,580 [280-1060],577.098937988,277.239990234,1064.369873047,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1834,5662912,WHS2_131,COUNTRY,STP,AFR,YEAR,Africa,SEX,2013,SEX_BTSX,,,,,,,590 [330-940],587.253295898,333.772125244,940.643493652,,2025-03-19T11:00:50.48+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1835,5663391,WHS2_131,COUNTRY,BFA,AFR,YEAR,Africa,SEX,2009,SEX_MLE,,,,,,,790 [430-1370],790.454772949,425.851226807,1369.725585938,,2025-03-19T11:00:50.48+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1836,5668886,WHS2_131,COUNTRY,CUB,AMR,YEAR,Americas,SEX,2019,SEX_BTSX,,,,,,,430 [350-540],433.077209473,350.930114746,541.5390625,,2025-03-19T11:00:50.48+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1837,5668931,WHS2_131,COUNTRY,NOR,EUR,YEAR,Europe,SEX,2007,SEX_FMLE,,,,,,,300 [250-370],302.288360596,245.801361084,367.357696533,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1838,5675606,WHS2_131,COUNTRY,UKR,EUR,YEAR,Europe,SEX,2000,SEX_BTSX,,,,,,,880 [770-1010],882.378967285,774.392883301,1013.726928711,,2025-03-19T11:00:50.48+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1839,5681639,WHS2_131,COUNTRY,PRI,AMR,YEAR,Americas,SEX,2014,SEX_MLE,,,,,,,410 [310-490],410.311767578,313.178070068,488.221862793,,2025-03-19T11:00:50.48+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1840,5681727,WHS2_131,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,SEX,2006,SEX_FMLE,,,,,,,330 [250-420],329.382141113,245.367401123,422.280639648,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1841,5682231,WHS2_131,COUNTRY,MMR,SEAR,YEAR,South-East Asia,SEX,2006,SEX_FMLE,,,,,,,730 [440-1130],733.969726563,441.364685059,1133.542602539,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1842,5682333,WHS2_131,COUNTRY,LUX,EUR,YEAR,Europe,SEX,2006,SEX_MLE,,,,,,,480 [390-580],480.95526123,394.632507324,580.057678223,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1843,5687791,WHS2_131,COUNTRY,NPL,SEAR,YEAR,South-East Asia,SEX,2002,SEX_MLE,,,,,,,470 [260-780],467.151794434,264.050140381,778.764587402,,2025-03-19T11:00:50.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1844,5688836,WHS2_131,COUNTRY,CPV,AFR,YEAR,Africa,SEX,2005,SEX_FMLE,,,,,,,370 [260-670],371.675079346,261.143737793,672.880004883,,2025-03-19T11:00:50.48+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1845,5701315,WHS2_131,COUNTRY,SLE,AFR,YEAR,Africa,SEX,2004,SEX_MLE,,,,,,,710 [410-1160],709.538208008,405.856048584,1162.831298828,,2025-03-19T11:00:50.48+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1846,5701389,WHS2_131,COUNTRY,NLD,EUR,YEAR,Europe,SEX,2007,SEX_MLE,,,,,,,470 [390-580],472.602294922,391.501525879,576.102539063,,2025-03-19T11:00:50.48+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1847,5707327,WHS2_131,COUNTRY,COG,AFR,YEAR,Africa,SEX,2001,SEX_MLE,,,,,,,970 [510-1480],968.453857422,514.764648438,1479.739746094,,2025-03-19T11:00:50.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1848,5707753,WHS2_131,REGION,WPR,,YEAR,,SEX,2020,SEX_MLE,,,,,,,580 [430-780],584.904541016,434.897735596,778.13671875,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1849,5707921,WHS2_131,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,SEX,2018,SEX_MLE,,,,,,,350 [220-480],352.961639404,221.291564941,484.966003418,,2025-03-19T11:00:50.48+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1850,5708387,WHS2_131,COUNTRY,GBR,EUR,YEAR,Europe,SEX,2006,SEX_FMLE,,,,,,,340 [290-390],338.97454834,287.868133545,388.559783936,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1851,5714543,WHS2_131,COUNTRY,TLS,SEAR,YEAR,South-East Asia,SEX,2010,SEX_FMLE,,,,,,,560 [480-1340],560.6953125,480.255523682,1340.712036133,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1852,5719508,WHS2_131,COUNTRY,LCA,AMR,YEAR,Americas,SEX,2015,SEX_BTSX,,,,,,,440 [360-580],439.770751953,362.046630859,584.98425293,,2025-03-19T11:00:50.48+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1853,5720638,WHS2_131,COUNTRY,LKA,SEAR,YEAR,South-East Asia,SEX,2009,SEX_FMLE,,,,,,,450 [340-650],445.653625488,339.756713867,645.712280273,,2025-03-19T11:00:50.48+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1854,5726941,WHS2_131,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,2017,SEX_FMLE,,,,,,,460 [270-740],464.182800293,268.756439209,737.569824219,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1855,5733116,WHS2_131,COUNTRY,LAO,WPR,YEAR,Western Pacific,SEX,2002,SEX_MLE,,,,,,,950 [700-1870],945.804870605,701.845397949,1868.55847168,,2025-03-19T11:00:50.48+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1856,5739392,WHS2_131,COUNTRY,SLE,AFR,YEAR,Africa,SEX,2011,SEX_FMLE,,,,,,,670 [390-1130],673.622253418,386.331207275,1129.365234375,,2025-03-19T11:00:50.48+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1857,5745352,WHS2_131,REGION,AMR,,YEAR,,SEX,2010,SEX_FMLE,,,,,,,370 [300-460],370.759399414,296.803039551,464.417541504,,2025-03-19T11:00:50.48+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1858,5750940,WHS2_131,COUNTRY,IRN,EMR,YEAR,Eastern Mediterranean,SEX,2016,SEX_BTSX,,,,,,,450 [340-540],446.066741943,336.753417969,537.444030762,,2025-03-19T11:00:50.48+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1859,5752041,WHS2_131,COUNTRY,MKD,EUR,YEAR,Europe,SEX,2006,SEX_MLE,,,,,,,840 [710-1180],837.67175293,713.194152832,1177.718994141,,2025-03-19T11:00:50.48+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1860,5758309,WHS2_131,COUNTRY,HND,AMR,YEAR,Americas,SEX,2021,SEX_MLE,,,,,,,630 [390-1060],626.002075195,385.851043701,1055.610839844,"For this geography and year, some non-communicable disease deaths may be included in a separate category called ""other pandemic-related mortality"" due to lack of vital registration data. Estimates of this indicator for 2020 and 2021 may be underestimated, and should be interpreted with caution.",2025-03-19T11:00:50.48+01:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1861,5764001,WHS2_131,COUNTRY,BDI,AFR,YEAR,Africa,SEX,2012,SEX_FMLE,,,,,,,630 [320-1060],629.256591797,324.890777588,1059.962402344,,2025-03-19T11:00:50.48+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1862,5770122,WHS2_131,COUNTRY,ECU,AMR,YEAR,Americas,SEX,2015,SEX_MLE,,,,,,,470 [400-660],472.2449646,395.914215088,660.680725098,,2025-03-19T11:00:50.48+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1863,5776194,WHS2_131,REGION,EUR,,YEAR,,SEX,2017,SEX_MLE,,,,,,,570 [470-670],565.384216309,471.13659668,673.110534668,,2025-03-19T11:00:50.48+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
